CD2_BENIGN_OTHERDIGESTIVE_EXALLC	Benign neoplasm of other and ill-defined parts of digestive system (other cancers excluded from controls)	MONDO_0000385	benign digestive system neoplasm	0.67
CD2_BENIGN_OTHER_NOS	Benign neoplasm of other and unspecified sites	EFO_0002422	benign neoplasm	0.67
CD2_BENIGN_OVARY	Benign neoplasm of ovary	MONDO_0000646	ovarian benign neoplasm	0.99
CD2_BENIGN_OVARY_EXALLC	Benign neoplasm of ovary (other cancers excluded from controls)	MONDO_0000646	ovarian benign neoplasm	0.5148
CD2_BENIGN_PANCREAS	Benign neoplasm: Pancreas	MONDO_0021470	benign neoplasm of pancreas	1
CD2_BENIGN_PANCREAS_EXALLC	Benign neoplasm: Pancreas (other cancers excluded from controls)	MONDO_0021470	benign neoplasm of pancreas	0.75
CD2_BENIGN_PAROTID	Benign neoplasm: Parotid gland	MONDO_0021463	benign neoplasm of parathyroid gland	0.93
CD2_BENIGN_PAROTID_EXALLC	Benign neoplasm: Parotid gland (other cancers excluded from controls)	MONDO_0004700	parotid gland cancer	0.67
CD2_BENIGN_PERIPH_AUTO_NEURO	Benign neoplasm: Peripheral nerves and autonomic nervous system	MONDO_0056804	benign neoplasm of peripheral nervous system	0.83
CD2_BENIGN_PERIPH_AUTO_NEURO_EXALLC	Benign neoplasm: Peripheral nerves and autonomic nervous system (other cancers excluded from controls)	MONDO_0056804	benign neoplasm of peripheral nervous system	0.71
CD2_BENIGN_PITUITARY_CRANIPHAR	Benign neoplasm: Pituitary gland, craniopharyngeal duct	MONDO_0021439	benign neoplasm of pituitary gland	0.8
CD2_BENIGN_PITUITARY_CRANIPHAR_EXALLC	Benign neoplasm: Pituitary gland, craniopharyngeal duct (other cancers excluded from controls)	MONDO_0021439	benign neoplasm of pituitary gland	0.67
CD2_BENIGN_RECTOSIGMOID_JUNC	Benign neoplasm: Rectosigmoid junction	MONDO_0002423	rectosigmoid junction neoplasm	0.8513999999999999
CD2_BENIGN_RECTOSIGMOID_JUNC_EXALLC	Benign neoplasm: Rectosigmoid junction (other cancers excluded from controls)	MONDO_0002423	rectosigmoid junction neoplasm	0.6633
CD2_BENIGN_RECTUM	Benign neoplasm: Rectum	MONDO_0021462	benign neoplasm of rectum	1
CD2_BENIGN_RECTUM_ANAL	Benign neoplasm: Rectum, anus and anal canal	MONDO_0021462	benign neoplasm of rectum	0.67
CD2_BENIGN_RECTUM_ANAL_CANAL_ICD9	Benign neoplasm: Rectum/anal canal icd-9	EFO_0002422	benign neoplasm	0.57
CD2_BENIGN_RECTUM_EXALLC	Benign neoplasm: Rectum (other cancers excluded from controls)	MONDO_0021462	benign neoplasm of rectum	0.75
CD2_BENIGN_SALIVARY	Benign neoplasm of major salivary glands	MONDO_0021460	benign neoplasm of salivary gland	0.89
CD2_BENIGN_SALIVARY_EXALLC	Benign neoplasm of major salivary glands (other cancers excluded from controls)	MONDO_0021460	benign neoplasm of salivary gland	0.73
CD2_BENIGN_SALIVARY_NOS	Benign neoplasm: other/unspecified salivary gland	MONDO_0021460	benign neoplasm of salivary gland	0.95
CD2_BENIGN_SALIVARY_NOS_EXALLC	Benign neoplasm: other/unspecified salivary gland (other cancers excluded from controls)	MONDO_0021460	benign neoplasm of salivary gland	0.77
CD2_BENIGN_SIGMOID_COLON	Benign neoplasm: Sigmoid colon	MONDO_0002278	benign colon neoplasm	0.86
CD2_BENIGN_SIGMOID_COLON_EXALLC	Benign neoplasm: Sigmoid colon (other cancers excluded from controls)	MONDO_0002278	benign colon neoplasm	0.67
CD2_BENIGN_SKIN	Other benign neoplasms of skin	EFO_0004198	skin neoplasm	0.96
CD2_BENIGN_SKIN	Other benign neoplasms of skin	MONDO_0021440	benign neoplasm of skin	1
CD2_BENIGN_SKIN_EAR	Benign neoplasm: Skin of ear and external auricular canal	MONDO_0021474	benign neoplasm of ear	0.6
CD2_BENIGN_SKIN_EXALLC	Other benign neoplasms of skin (other cancers excluded from controls)	MONDO_0021440	benign neoplasm of skin	0.75
CD2_BENIGN_SKIN_EYELID	Benign neoplasm: Skin of eyelid, including canthus	MONDO_0020173	benign tumor of palpebral epidermis	0.594
CD2_BENIGN_SKIN_EYELID_EXALLC	Benign neoplasm: Skin of eyelid, including canthus (other cancers excluded from controls)	MONDO_0020173	benign tumor of palpebral epidermis	0.5148
CD2_BENIGN_SKIN_FACE	Benign neoplasm: Skin of other and unspecified parts of face	EFO_0000389	cutaneous melanoma	0.7524
CD2_BENIGN_SKIN_LIP	Benign neoplasm: Skin of lip	MONDO_0021496	benign neoplasm of lip	0.86
CD2_BENIGN_SKIN_LIP_EXALLC	Benign neoplasm: Skin of lip (other cancers excluded from controls)	MONDO_0021496	benign neoplasm of lip	0.67
CD2_BENIGN_SKIN_LOWERLIMB	Benign neoplasm: Skin of lower limb, including hip	MONDO_0021440	benign neoplasm of skin	0.6
CD2_BENIGN_SKIN_NOS	Benign neoplasm: Skin, unspecified	MONDO_0021440	benign neoplasm of skin	0.86
CD2_BENIGN_SKIN_NOS_EXALLC	Benign neoplasm: Skin, unspecified (other cancers excluded from controls)	MONDO_0021440	benign neoplasm of skin	0.67
CD2_BENIGN_SKIN_SCALPNECK	Benign neoplasm: Skin of scalp and neck	MONDO_0021440	benign neoplasm of skin	0.75
CD2_BENIGN_SKIN_TRUNK	Benign neoplasm: Skin of trunk	MONDO_0021440	benign neoplasm of skin	0.86
CD2_BENIGN_SKIN_TRUNK_EXALLC	Benign neoplasm: Skin of trunk (other cancers excluded from controls)	MONDO_0021440	benign neoplasm of skin	0.67
CD2_BENIGN_SKIN_UPPERLIMB	Benign neoplasm: Skin of upper limb, including shoulder	MONDO_0021440	benign neoplasm of skin	0.6
CD2_BENIGN_SMALL_INTESTINE	Benign neoplasm: Small intestine	MONDO_0021501	benign neoplasm of small intestine	1
CD2_BENIGN_SMALL_INTESTINE_EXALLC	Benign neoplasm: Small intestine (other cancers excluded from controls)	MONDO_0021501	benign neoplasm of small intestine	0.79
CD2_BENIGN_SMALL_INTESTINE_OTH	Benign neoplasm: Other and unspecified parts of small intestine	MONDO_0021501	benign neoplasm of small intestine	0.792
CD2_BENIGN_SMALL_INTESTINE_OTH_EXALLC	Benign neoplasm: Other and unspecified parts of small intestine (other cancers excluded from controls)	MONDO_0021501	benign neoplasm of small intestine	0.6633
CD2_BENIGN_SPINAL_CORD	Benign neoplasm: Spinal cord	EFO_0003828	spinal cord neoplasm	0.99
CD2_BENIGN_SPINAL_CORD	Benign neoplasm: Spinal cord	MONDO_0021506	benign neoplasm of spinal cord	1
CD2_BENIGN_SPINAL_CORD_EXALLC	Benign neoplasm: Spinal cord (other cancers excluded from controls)	MONDO_0021506	benign neoplasm of spinal cord	0.79
CD2_BENIGN_STOMACH	Benign neoplasm: Stomach	MONDO_0021449	benign neoplasm of stomach	1
CD2_BENIGN_STOMACH_EXALLC	Benign neoplasm: Stomach (other cancers excluded from controls)	MONDO_0021449	benign neoplasm of stomach	0.75
CD2_BENIGN_THYROID	Benign neoplasm of thyroid gland	EFO_1000122	Benign Thyroid Gland Neoplasm	1
CD2_BENIGN_THYROID_EXALLC	Benign neoplasm of thyroid gland (other cancers excluded from controls)	EFO_1000122	Benign Thyroid Gland Neoplasm	0.79
CD2_BENIGN_TONGUE	Benign neoplasm: Tongue	MONDO_0021476	benign neoplasm of tongue	1
CD2_BENIGN_TONGUE_EXALLC	Benign neoplasm: Tongue (other cancers excluded from controls)	MONDO_0021476	benign neoplasm of tongue	0.75
CD2_BENIGN_TRANSVERSE_COLON	Benign neoplasm: Transverse colon	MONDO_0002278	benign colon neoplasm	0.86
CD2_BENIGN_TRANSVERSE_COLON_EXALLC	Benign neoplasm: Transverse colon (other cancers excluded from controls)	MONDO_0002278	benign colon neoplasm	0.67
CD2_BENIGN_URINARY	Benign neoplasm of urinary organs	MONDO_0004180	benign urinary system neoplasm	0.75
CD2_BENIGN_UTERUS_NOS	Other benign neoplasm of uterus: Other parts/unspecified	MONDO_0000632	uterine benign neoplasm	0.8513999999999999
CD2_BENIGN_UTERUS_NOS_EXALLC	Other benign neoplasm of uterus: Other parts/unspecified (other cancers excluded from controls)	MONDO_0000632	uterine benign neoplasm	0.6633
CD2_BENIGN_UTERUS_OTH	Other benign neoplasms of uterus	MONDO_0000632	uterine benign neoplasm	0.99
CD2_BENIGN_UTERUS_OTH_EXALLC	Other benign neoplasms of uterus (other cancers excluded from controls)	MONDO_0000632	uterine benign neoplasm	0.7424999999999999
CD2_BENIGN_VAGINA	Benign neoplasm: Vulva	MONDO_0000643	vulvar benign neoplasm	0.99
CD2_BENIGN_VAGINA_EXALLC	Benign neoplasm: Vulva (other cancers excluded from controls)	MONDO_0000643	vulvar benign neoplasm	0.7424999999999999
CD2_BENIGN_VULVA	Benign neoplasm: Vagina	MONDO_0000647	benign vaginal neoplasm	0.99
CD2_BENIGN_VULVA_EXALLC	Benign neoplasm: Vagina (other cancers excluded from controls)	MONDO_0000647	benign vaginal neoplasm	0.7424999999999999
CD2_FOLLICULAR_LYMPHOMA	Follicular lymphoma	EFO_0000096	neoplasm of mature B-cells	0.99
CD2_FOLLICULAR_LYMPHOMA	Follicular lymphoma	MONDO_0018906	follicular lymphoma	1
CD2_FOLLICULAR_LYMPHOMA_EXALLC	Follicular lymphoma (other cancers excluded from controls)	MONDO_0018906	follicular lymphoma	0.57
CD2_HODGKIN_LYMPHOMA	Hodgkin lymphoma	EFO_0000183	Hodgkins lymphoma	1
CD2_HODGKIN_LYMPHOMA_EXALLC	Hodgkin lymphoma (other cancers excluded from controls)	EFO_0000183	Hodgkins lymphoma	0.57
CD2_INSITU_BREAST	Carcinoma in situ of breast	EFO_0000432	breast ductal carcinoma in situ	0.99
CD2_INSITU_BREAST	Carcinoma in situ of breast	MONDO_0004658	breast carcinoma in situ	1
CD2_INSITU_BREAST_EXALLC	Carcinoma in situ of breast (other cancers excluded from controls)	MONDO_0004658	breast carcinoma in situ	0.75
CD2_INSITU_BREAST_INTRADUCTAL	Carcinoma in situ of breast, intraductal	EFO_1000221	Ductal Breast Carcinoma In Situ and Lobular Carcinoma In Situ	0.7326
CD2_INSITU_BREAST_INTRADUCTAL_EXALLC	Carcinoma in situ of breast, intraductal (other cancers excluded from controls)	EFO_1000221	Ductal Breast Carcinoma In Situ and Lobular Carcinoma In Situ	0.7821
CD2_INSITU_BREAST_NOS	Carcinoma in situ of breast, other/unspecified	MONDO_0004658	breast carcinoma in situ	0.86
CD2_INSITU_BREAST_NOS_EXALLC	Carcinoma in situ of breast, other/unspecified (other cancers excluded from controls)	MONDO_0004658	breast carcinoma in situ	0.67
CD2_INSITU_CERVIX_UTERI	Carcinoma in situ of cervix uteri	MONDO_0042487	uterine cervix carcinoma in situ	0.96
CD2_INSITU_CERVIX_UTERI_EXALLC	Carcinoma in situ of cervix uteri (other cancers excluded from controls)	MONDO_0042487	uterine cervix carcinoma in situ	0.7821
CD2_INSITU_SKIN	Carcinoma in situ of skin	MONDO_0004641	skin carcinoma in situ	1
CD2_INSITU_SKIN_EXALLC	Carcinoma in situ of skin (other cancers excluded from controls)	MONDO_0004641	skin carcinoma in situ	0.6633
CD2_INSITU_SKIN_FACE	Carcinoma in situ of skin of other and unspecified parts of face	EFO_0000389	cutaneous melanoma	0.6633
CD2_INSITU_SKIN_LOWERLIMB	Carcinoma in situ of skin of lower limb, including hip	MONDO_0004641	skin carcinoma in situ	0.594
CD2_INSITU_SKIN_SCALPNECK	Carcinoma in situ of skin of scalp and neck	MONDO_0004641	skin carcinoma in situ	0.7424999999999999
CD2_INSITU_SKIN_TRUNK	Carcinoma in situ of skin of trunk	MONDO_0004641	skin carcinoma in situ	0.8513999999999999
CD2_INSITU_SKIN_TRUNK_EXALLC	Carcinoma in situ of skin of trunk (other cancers excluded from controls)	MONDO_0004641	skin carcinoma in situ	0.594
CD2_INSITU_SKIN_UPPERLIMB	Carcinoma in situ of skin of upper limb, including shoulder	MONDO_0004641	skin carcinoma in situ	0.594
CD2_LYMPHOID_LEUKAEMIA_EXALLC	Lymphoid leukaemia (other cancers excluded from controls)	EFO_0000574	lymphoma	0.5642999999999999
CD2_MULTIPLE_MYELOMA_PLASMA_CELL	Multiple myeloma and malignant plasma cell neoplasms	EFO_0001378	multiple myeloma	0.7227
CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC	Multiple myeloma and malignant plasma cell neoplasms (other cancers excluded from controls)	EFO_0001378	multiple myeloma	0.6039
CD2_NONHODGKIN_NAS	Other and unspecified types of non-Hodgkin lymphoma	MONDO_0042493	gastric non-hodgkin lymphoma	0.72
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC	Primary_lymphoid and hematopoietic malignant neoplasms	MONDO_0044881	hematopoietic and lymphoid cell neoplasm	0.6633
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_EXALLC	Primary_lymphoid and hematopoietic malignant neoplasms (other cancers excluded from controls)	MONDO_0044881	hematopoietic and lymphoid cell neoplasm	0.5346000000000001
CHIRBIL_PRIM	Biliary chirrosis, primary	EFO_1001486	primary biliary cirrhosis	0.8543999999999999
CHRONHEP_NAS	Chronic hepatitis NAS	EFO_0008496	chronic hepatitis	0.8
CHRONLARGE	Crohn's disease of large intestine	EFO_0000384	Crohn's disease	0.891
CHRONSMALL	Crohn's disease of small interstine	EFO_0005629	small bowel Crohn's disease	0.82
CMV_NOS	Other/unspecified cytomegaloviral diseases	EFO_0001062	cytomegalovirus infection	0.792
CONGEN_HEART_ARTER	Congenital malformations of heart and great arteries	Orphanet_216729	Congenitally uncorrected transposition of the great arteries with cardiac malformation	0.6
COPD_EARLY	Early onset COPD	EFO_0004772	early onset hypertension	0.67
COPD_INSUFFICIENCY	COPD-related respiratory insufficiency	HP_0002091	Restrictive ventilatory defect	0.6633
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	EFO_0009130	clostridium difficile infection	0.57
C_STROKE	STROKE	EFO_0000712	stroke	1
C_STROKE	STROKE	EFO_0003763	cerebrovascular disorder	0.98
D3_ACQHAEMOLYTICANAEMIA	Acquired haemolytic anaemia	EFO_1001264	Anemia, Hemolytic, Autoimmune	0.6633
D3_AGRANULOCYTOSIS	Agranulocytosis	HP_0012234	Agranulocytosis	1
D3_ALLERGPURPURA	Allergic purpura	EFO_1000965	Henoch-Schoenlein purpura	0.99
D3_ANAEMIA	Anaemias	MONDO_0002280	anemia (disease)	0.99
D3_ANAEMIAINCHRONICDISEASE	Anaemia in chronic diseases classified elsewhere	MONDO_0044751	chronic diarrheal disease	0.75
D3_ANAEMIA_B12_DEF	Vitamin B12 deficiency anaemia	EFO_0000734	vitamin B12 deficiency	0.86
D3_ANAEMIA_IRONDEF	Iron deficiency anaemia	HP_0001891	Iron deficiency anemia	0.99
D3_ANAEMIA_IRONDEF_BLOODLOSS	Iron deficiency anaemia secondary to blood loss (chronic)	HP_0001891	Iron deficiency anemia	0.594
D3_ANAEMIA_IRONDEF_NAS	Other and unspecified iron deficiency	HP_0001891	Iron deficiency anemia	0.67
D3_APLASTICANDOTHANAEMIA	Aplastic and other anaemias	HP_0001915	Aplastic anemia	0.99
D3_BLOODNAS	Other and unspecified diseases of blood and blood-forming organs	EFO_0005803	hematologic disease	0.6633
D3_BLOODOTHER	Other diseases of blood and blood-forming organs	EFO_0005803	hematologic disease	0.99
D3_COAGDEF	Chronic Coagulation defects	EFO_0009314	blood coagulation disease	0.792
D3_COAGDEFNAS	Other and unspecified coagulation defects	EFO_0009314	blood coagulation disease	0.792
D3_COAGDEF_PURPUR_HAEMORRHAGIC	Coagulation defects, purpura and other haemorrhagic conditions	EFO_0009314	blood coagulation disease	0.5642999999999999
D3_COAGOTHER	Other coagulation defects	EFO_0009314	blood coagulation disease	0.99
D3_COMBIMMUDEF	Combined immunodeficiencies	HP_0005387	Combined immunodeficiency	1
D3_COMBIMMUDEF	Combined immunodeficiencies	Orphanet_101972	Combined T and B cell immunodeficiency	0.99
D3_EOSINOPHILIA	Eosinophilia	EFO_1001467	Hypereosinophilic syndrome	0.96
D3_EOSINOPHILIA	Eosinophilia	HP_0001880	Eosinophilia	1
D3_IMMUDEF	Immunodeficiencies	HP_0002721	Immunodeficiency	1
D3_IMMUDEF	Immunodeficiencies	MONDO_0021094	immunodeficiency disease	0.99
D3_IMMUDEFANTIBODY	Immunodeficiency with predominantly antibody defects	Orphanet_331244	Other immunodeficiency syndrome with predominantly antibody defects	0.89
D3_IMMUDEFANTIBODYNAS	Other and unspecified immunodeficiencies with predominantly antibody defects	Orphanet_331244	Other immunodeficiency syndrome with predominantly antibody defects	0.8
D3_IMMUNEMECHANISM	Certain disorders involving the immune mechanism	EFO_0000540	immune system disease	0.99
D3_IMMUNEMECHANISMNAS	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	EFO_0000540	immune system disease	0.7227
D3_IMMUNEMECHANISMOTHER	Other disorders involving the immune mechanism, not elsewhere classified	EFO_0000540	immune system disease	0.8811
D3_ITP	Idiopathic thrombocytopenic purpura	EFO_0007160	autoimmune thrombocytopenic purpura	0.99
D3_OTHERANAEMIA	Other anaemias	MONDO_0002280	anemia (disease)	0.99
D3_OTHERBLOOD	Oher diseases of blood and blood-forming organs	EFO_0005803	hematologic disease	0.6633
D3_OTHERWHITECELL	Other disorders of white blood cells	MONDO_0004805	leukocyte disease	0.99
D3_SARCOIDOSIS	Sarcoidosis	Orphanet_797	Sarcoidosis	1
D3_SPLEENDISEASE	Diseases of spleen	EFO_0009002	splenic disease	0.99
D3_VONVILLEBRAND	Von Willebrand disease	MONDO_0024574	von Willebrand disease (hereditary or acquired)	0.99
D3_VONVILLEBRAND	Von Willebrand disease	Orphanet_903	Von Willebrand disease	1
D3_WHITEBLOODCELLNAS	Other and unspecified disorders of white blood cells	MONDO_0004805	leukocyte disease	0.8811
DM_AION	AION (anterior ischemic optic neuropathy)	EFO_1000809	anterior ischemic optic neuropathy	0.95
DM_BCKGRND_RETINA_NONPROLIF	Severe non-proliferative background diabetic retinopathy	EFO_0009760	non-proliferative diabetic retinopathy	0.82
DM_KETOACIDOSIS	Diabetic ketoacidosis	EFO_1000897	diabetic ketoacidosis	1
DM_MACULOPATHY	Diabetic maculopathy	EFO_0010133	diabetic maculopathy	1
DM_NEOVASCULAR_GLAUCOMA	Neovascular glaucoma	EFO_1001060	neovascular glaucoma	1
DM_NEPHROPATHY	Diabetic nephropathy	EFO_0000401	diabetic nephropathy	1
DM_NEPHROPATHY_EXMORE	Diabetic nephropathy (more controls excluded)	EFO_0000401	diabetic nephropathy	0.6633
DM_NEUROPATHY	Diabetic neuropathy	EFO_1000783	diabetic neuropathy	1
DM_PERIPH_ANGIOPATHY	Peripheral angiopathy	EFO_0003875	peripheral vascular disease	0.99
DM_POLYNEURO	Diabetic polyneuropathy	MONDO_0001583	diabetic polyneuropathy	1
DM_RETINA_NOS	Unspecified diabetic retinopathy	EFO_0003770	diabetic retinopathy	0.8
DM_RETINA_PROLIF	Proliferative diabetic retinopathy	EFO_0009322	proliferative diabetic retinopathy	1
DM_RETINOPATHY	Diabetic retinopathy	EFO_0003770	diabetic retinopathy	1
DM_RETINOPATHY_EXMORE	Diabetic retinopathy (more controls excluded)	EFO_0003770	diabetic retinopathy	0.67
DM_RET_VEIN_OCCLU	Retinal vein occlusion (central or branch)	EFO_1001157	retinal vein occlusion	0.75
DRY_AMD	Dry age-related macular degeneration (includes geographic atrophy)	EFO_0001365	age-related macular degeneration	0.66
E4_ACIDOSIS	Acidosis	EFO_1000014	acidosis	1
E4_ADDISON	Adrenocortical insufficiency	EFO_0009491	adrenocortical insufficiency	1
E4_ADRENAL	Other disorders of adrenal gland	EFO_0005539	adrenal gland disease	0.99
E4_AMYLOIDOSIS	Amyloidosis	EFO_1001875	amyloidosis	1
E4_AMYLOIDOSIS	Amyloidosis	Orphanet_85448	Familial amyloidosis, Finnish type	0.96
E4_CARCISDR	Carcinoid syndrome	EFO_1000852	carcinoid syndrome	1
E4_CA_MET	Disorders of calcium metabolism	EFO_0005769	calcium metabolic disease	0.99
E4_CUSHING	Cushing syndrome	EFO_0003099	Cushing syndrome	1
E4_CUSHING	Cushing syndrome	EFO_0009452	hyperaldosteronism	0.99
E4_DIABETES	Diabetes mellitus	EFO_0000400	diabetes mellitus	1
E4_DIABINSIPIDUS	Diabetes insipidus	MONDO_0004782	diabetes insipidus	1
E4_DM1	Type 1 diabetes	EFO_0001359	type I diabetes mellitus	0.99
E4_DM1COMA	Type 1 diabetes with coma	EFO_0009758	fulminant type 1 diabetes	0.89
E4_DM1KETO	Type 1 diabetes with ketoacidosis	EFO_0001359	type I diabetes mellitus	0.8513999999999999
E4_DM1NASCOMP	Type 1 diabetes with other specified/multiple/unspecified complications	EFO_0001359	type I diabetes mellitus	0.7424999999999999
E4_DM1NEU	Type 1 diabetes with neurological complications	EFO_0001359	type I diabetes mellitus	0.7424999999999999
E4_DM1NOCOMP	Type 1 diabetes without complications	EFO_0001359	type I diabetes mellitus	0.8513999999999999
E4_DM1OPTH	Type 1 diabetes with ophthalmic complications	EFO_0001359	type I diabetes mellitus	0.7424999999999999
E4_DM1PERIPH	Type 1 diabetes with peripheral circulatory complications	EFO_0001359	type I diabetes mellitus	0.6732
E4_DM1REN	Type 1 diabetes with renal complications	EFO_0001359	type I diabetes mellitus	0.7424999999999999
E4_DM1_STRICT	Type 1 diabetes, strict (exclude DM2)	EFO_0001359	type I diabetes mellitus	0.6732
E4_DM2	Type 2 diabetes	EFO_0001360	type II diabetes mellitus	0.99
E4_DM2COMA	Type 2 diabetes with coma	EFO_0001360	type II diabetes mellitus	0.8513999999999999
E4_DM2KETO	Type 2 diabetes with ketoacidosis	EFO_0001360	type II diabetes mellitus	0.8811
E4_DM2NASCOMP	Type 2 diabetes with other specified/multiple/unspecified complications	EFO_0001360	type II diabetes mellitus	0.7424999999999999
E4_DM2NEU	Type 2 diabetes with neurological complications	EFO_0001360	type II diabetes mellitus	0.7424999999999999
E4_DM2NOCOMP	Type 2 diabetes without complications	EFO_0001360	type II diabetes mellitus	0.8513999999999999
E4_DM2OPTH	Type 2 diabetes with ophthalmic complications	EFO_0001360	type II diabetes mellitus	0.7424999999999999
E4_DM2PERIPH	Type 2 diabetes with peripheral circulatory complications	EFO_0001360	type II diabetes mellitus	0.6732
E4_DM2REN	Type 2 diabetes with renal complications	EFO_0001360	type II diabetes mellitus	0.7424999999999999
E4_DM2_STRICT	Type 2 diabetes, strict (exclude DM1)	EFO_0001360	type II diabetes mellitus	0.6732
E4_ENDODIS	Other endocrine disorders	EFO_0001379	endocrine system disease	0.99
E4_ENDODISNAS	Endocrine disorders, other/unspecified	MONDO_0001933	endocrine pancreas disease	0.6633
E4_ENDOGLAND	Disorders of other endocrine glands	EFO_0001379	endocrine system disease	0.99
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	EFO_0001379	endocrine system disease	0.5642999999999999
E4_ENDONUTRMET	Endocrine, nutritional and metabolic diseases	MONDO_0024297	nutritional or metabolic disease	0.86
E4_FLUIDELECTRO	Other disorders of fluid, electrolyte and acid-base balance	MONDO_0041261	disorder of acid-base balance	0.75
E4_GOITREDIFF	Nontoxic diffuse goitre	MONDO_0001658	nontoxic goiter	0.792
E4_GOITREMULTINOD	Nontoxic multinodular goitre	MONDO_0001658	nontoxic goiter	0.792
E4_GOITRENAS	Other and/or unspecified nontoxic goitre	MONDO_0001658	nontoxic goiter	0.6633
E4_GOITRENOD	Nontoxic single thyroid nodule	EFO_1001436	thyroid nodule	0.67
E4_HYPERALDO	Hyperaldosteronism	EFO_0009452	hyperaldosteronism	1
E4_HYPERPARA	Hyperparathyroidism	EFO_0008506	hyperparathyroidism	1
E4_HYPERPIT	Hyperfunction of pituitary gland	EFO_1001108	pituitary apoplexy	0.891
E4_HYPERPRO	Hyperprolactinaemia	EFO_0007319	hyperprolactinemia	0.99
E4_HYPERPRO	Hyperprolactinaemia	MONDO_0024305	acquired hyperprolactinemia	0.99
E4_HYPOPARA	Hypoparathyroidism	EFO_0009451	hypoparathyroidism	1
E4_HYPOPIT	Hypopituitarism	EFO_0001380	hypopituitarism	1
E4_IRON_MET	Disorders of iron metabolism	MONDO_0002279	iron metabolism disease	0.99
E4_LACTONAS	Lactose intolerance, other/unspecified	EFO_1000062	lactose intolerance	0.6633
E4_LACTOSEINT	Lactose intolerance	EFO_1000062	lactose intolerance	1
E4_LIPOPROT	Disorders of lipoprotein metabolism and other lipidaemias	EFO_0000589	metabolic disease	0.6633
E4_LIPOPROTNAS	Disorder of lipoprotein metabolism, unspecified	EFO_0000589	metabolic disease	0.8513999999999999
E4_MALNUTRITION	Malnutrition	EFO_0001069	nutritional disorder	0.99
E4_MALNUTRITION	Malnutrition	EFO_0008572	malnutrition	1
E4_MALNUTRITION	Malnutrition	EFO_1001067	nutritional deficiency disease	0.96
E4_METABO	Other metabolic disorders	EFO_0000589	metabolic disease	0.99
E4_METABOLIA	Metabolic disorders	EFO_0000589	metabolic disease	0.99
E4_MINERAL_MET	Disorders of mineral metabolism	EFO_0009556	mineral metabolism disease	0.99
E4_OBESITY	Obesity	EFO_0001073	obesity	1
E4_OBESITYXTRMALV	Extreme obesity with alveolar hypoventilation	HP_0002791	Hypoventilation	0.6633
E4_OVARDYS	Ovarian dysfunction	EFO_0009003	ovarian dysfunction	1
E4_OVARFAIL	Primary ovarian failure	EFO_0004266	primary ovarian insufficiency	0.99
E4_PARATHYRO	Disorders of parathyroid gland	EFO_0005754	parathyroid disease	0.99
E4_POCS	Polycystic ovarian syndrome	EFO_0000660	polycystic ovary syndrome	0.99
E4_PORBILIR	Disorders of porphyrin and bilirubin metabolism	MONDO_0037821	porphyrin metabolism disease	0.9306
E4_SHORT	Short stature, not elsewhere classified	HP_0008873	Disproportionate short-limb short stature	0.7424999999999999
E4_THYROID	Disorders of the thyroid gland	EFO_1000627	thyroid disease	0.99
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	EFO_0003779	Hashimoto's thyroiditis	0.99
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	EFO_0006812	autoimmune thyroid disease	0.99
E4_THYROIDITSUBAC	Subacute thyroiditis	EFO_1001194	subacute thyroiditis	1
E4_THYROIDNASOTH	Disorder of thyroid, unspecified	EFO_1000627	thyroid disease	0.7424999999999999
E4_VIT_B_DEF	Deficiency of other B group vitamins	EFO_0003762	vitamin D deficiency	0.792
E4_VIT_DEF	Vitamin deficiency	EFO_0003762	vitamin D deficiency	1
E4_VIT_DEF	Vitamin deficiency	EFO_0005878	vitamin deficiency	1
E4_VIT_DEF	Vitamin deficiency	EFO_1000822	ascorbic acid deficiency	0.99
E4_VIT_DEF	Vitamin deficiency	EFO_1001169	scurvy	0.99
E4_VIT_DEF	Vitamin deficiency	EFO_1001237	vitamin A deficiency	1
E4_VIT_DEF	Vitamin deficiency	MONDO_0024298	vitamin deficiency disorder	0.99
E4_VIT_DEF	Vitamin deficiency	MONDO_0042976	vitamin B deficiency	1
E4_VIT_D_DEF	Vitamin D deficiency	EFO_0003762	vitamin D deficiency	1
E4_VIT_D_DEF	Vitamin D deficiency	EFO_0005878	vitamin deficiency	1
E4_VIT_D_DEF	Vitamin D deficiency	EFO_1000822	ascorbic acid deficiency	0.99
E4_VIT_D_DEF	Vitamin D deficiency	EFO_1001169	scurvy	0.99
E4_VIT_D_DEF	Vitamin D deficiency	EFO_1001237	vitamin A deficiency	1
E4_VIT_D_DEF	Vitamin D deficiency	MONDO_0024298	vitamin deficiency disorder	0.99
E4_VIT_D_DEF	Vitamin D deficiency	MONDO_0042976	vitamin B deficiency	1
ENCEPHALITIS	Encephalitis	EFO_0001423	encephalomyelitis	0.99
